time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-12T23:17:26.080Z,19.1630001068115,-155.490173339844,29.8899993896484,1.98000002,md,29,159,,0.170000002,hv,hv73449647,2023-06-12T23:20:50.100Z,"Island of Hawaii, Hawaii",earthquake,0.71,1.30999994,0.00999999978,9,automatic,hv,hv
2023-06-12T23:08:48.270Z,35.042,-117.6656667,-0.82,1.9,ml,30,48,0.1103,0.18,ci,ci40484280,2023-06-13T15:49:10.455Z,"5km NNW of Boron, CA",quarry blast,0.41,31.61,0.174,32,reviewed,ci,ci
2023-06-12T22:57:08.256Z,31.7265105,-104.5529188,5.668823242,2.2,ml,25,151,0.02236286191,0.2,tx,tx2023llsy,2023-06-15T16:25:56.646Z,"52 km SSW of Whites City, New Mexico",earthquake,1.353005381,0.6740052135,0.2,12,reviewed,tx,tx
2023-06-12T22:55:15.810Z,38.8101654,-122.8221664,2,1.09,md,18,74,0.005629,0.03,nc,nc73900476,2023-06-12T22:56:52.297Z,"7km WNW of The Geysers, CA",earthquake,0.25,0.37,0.15,21,automatic,nc,nc
2023-06-12T22:53:41.960Z,34.5021667,-118.7526667,13.46,0.94,ml,7,185,0.1146,0.08,ci,ci40484264,2023-06-13T15:42:10.410Z,"10km NNE of Piru, CA",earthquake,0.4,0.59,0.082,3,reviewed,ci,ci
2023-06-12T22:52:37.925Z,66.1595,-149.3088,5,1.2,ml,,,,0.62,ak,ak0237hy0bxo,2023-06-16T23:24:42.910Z,"19 km NNW of Stevens Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T22:48:11.680Z,51.918,178.382,8.64,0.08,ml,4,335,,0.17,av,av91924076,2023-06-16T19:04:07.230Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.12,3.12,0.39774010867193,4,reviewed,av,av
2023-06-12T22:34:56.360Z,34.0081667,-116.3475,4.68,0.9,ml,19,66,0.07043,0.11,ci,ci40484248,2023-06-13T15:37:13.493Z,"14km SSE of Yucca Valley, CA",earthquake,0.2,0.37,0.125,7,reviewed,ci,ci
2023-06-12T22:30:17.630Z,38.8375015,-122.7943344,2,0.82,md,12,76,0.003245,0.01,nc,nc73900466,2023-06-12T23:30:16.040Z,"6km WNW of Cobb, CA",earthquake,0.31,1.08,0.26,13,automatic,nc,nc
2023-06-12T22:12:39.590Z,51.9608333333333,178.479166666667,0.51,-0.36,ml,4,306,,0.18,av,av91924051,2023-06-16T18:53:23.300Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,1.28,2.63,0.137459598792303,4,reviewed,av,av
2023-06-12T21:59:54.640Z,58.1798333333333,-155.326,2.12,-0.15,ml,4,246,,0.06,av,av91924041,2023-06-16T18:47:59.950Z,"85 km NW of Karluk, Alaska",earthquake,0.58,0.8,0.187551382252767,4,reviewed,av,av
2023-06-12T21:52:58.101Z,33.1987,86.8803,10,4.4,mb,39,81,5.223,0.72,us,us7000k82h,2023-06-12T22:17:53.280Z,"western Xizang",earthquake,9.48,1.917,0.102,28,reviewed,us,us
2023-06-12T21:50:55.880Z,60.1087,-152.695,103.1,1.8,ml,,,,0.43,ak,ak0237hxeib8,2023-06-16T23:24:44.850Z,"56 km WNW of Happy Valley, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-12T21:49:34.237Z,62.3809,-151.0326,13,1.3,ml,,,,0.62,ak,ak0237hxe8w8,2023-06-16T23:32:42.115Z,"18 km SW of Petersville, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-06-12T21:46:08.060Z,38.8403333,-122.771,4.12,0.42,md,24,126,0.004786,0.06,nc,nc73900461,2023-06-13T04:39:13.925Z,"5km WNW of Cobb, CA",earthquake,0.34,31.61,0.313,25,reviewed,nc,nc
2023-06-12T21:44:33.040Z,44.2658333333333,-115.183166666667,18.78,2.12,ml,14,68,0.8298,0.17,mb,mb90017868,2023-06-12T21:58:56.290Z,"20 km WNW of Stanley, Idaho",earthquake,0.47,1.06,0.210885230303093,15,reviewed,mb,mb
2023-06-12T21:44:15.702Z,59.9045,-153.5159,137.4,2.3,ml,,,,0.58,ak,ak0237hxd4uz,2023-06-16T23:24:42.415Z,"35 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T21:41:31.220Z,38.8148346,-122.8318329,1.43,0.48,md,7,132,0.006309,0,nc,nc73900446,2023-06-12T22:45:15.779Z,"8km WNW of The Geysers, CA",earthquake,0.58,1.09,0.28,9,automatic,nc,nc
2023-06-12T21:31:53.760Z,34.992,-118.1883333,-0.91,1.31,ml,22,36,0.1177,0.22,ci,ci40484216,2023-06-13T15:32:38.508Z,"7km S of Mojave, CA",quarry blast,0.41,31.61,0.091,11,reviewed,ci,ci
2023-06-12T21:27:33.480Z,34.2065,-117.3838333,3.5,1.01,ml,25,79,0.01388,0.21,ci,ci40484208,2023-06-13T15:27:16.210Z,"2km SE of Devore, CA",earthquake,0.3,0.42,0.13,14,reviewed,ci,ci
2023-06-12T21:14:43.630Z,46.8868333333333,-112.52,11.77,0.78,ml,8,115,0.05131,0.06,mb,mb90017838,2023-06-12T21:40:00.200Z,"14 km ESE of Lincoln, Montana",earthquake,0.54,0.7,0.134419475847044,3,reviewed,mb,mb
2023-06-12T21:11:15.838Z,51.8987,177.7013,4.8,2.5,ml,,,,0.65,ak,ak0237hx62xh,2023-06-16T23:24:42.211Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-12T21:11:04.390Z,38.8330002,-122.8805008,2.34,0.28,md,8,129,0.005702,0.05,nc,nc73900436,2023-06-12T21:36:16.374Z,"12km ENE of Cloverdale, CA",earthquake,0.53,0.82,0.16,8,automatic,nc,nc
2023-06-12T21:10:35.259Z,60.9453,-150.7001,39,2,ml,,,,0.72,ak,ak0237hx5w0l,2023-06-16T23:24:41.959Z,"Kenai Peninsula, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-06-12T21:06:54.275Z,55.4513,162.1042,62.06,4.3,mb,42,136,3.167,0.59,us,us7000k822,2023-06-12T21:22:05.040Z,"89 km SSW of Ust’-Kamchatsk Staryy, Russia",earthquake,13.28,11.002,0.076,49,reviewed,us,us
2023-06-12T21:01:45.680Z,58.1953333333333,-155.2675,3.3,0.54,ml,9,177,,0.09,av,av91923986,2023-06-16T18:32:13.560Z,"84 km NW of Karluk, Alaska",earthquake,0.41,0.88,0.349912885549524,11,reviewed,av,av
2023-06-12T20:58:05.280Z,58.2501666666667,-155.149833333333,3.28,-0.46,ml,4,242,,0.07,av,av91923981,2023-06-16T18:25:48.190Z,"86 km NNW of Karluk, Alaska",earthquake,0.53,0.65,0.396315891906973,4,reviewed,av,av
2023-06-12T20:55:12.380Z,33.8318333,-116.9625,12.65,1.55,ml,60,32,0.02418,0.17,ci,ci40484192,2023-06-13T15:21:10.820Z,"5km N of San Jacinto, CA",earthquake,0.16,0.4,0.141,35,reviewed,ci,ci
2023-06-12T20:28:10.800Z,17.9541666666667,-66.9296666666667,9.28,2.48,md,19,198,0.02687,0.1,pr,pr71413163,2023-06-12T20:43:51.580Z,"Puerto Rico region",earthquake,0.49,0.28,0.169002069176902,8,reviewed,pr,pr
2023-06-12T20:28:04.513Z,58.2047,-155.3561,2.8,1.9,ml,,,,0.43,ak,ak0237hwo8y5,2023-06-16T23:24:41.766Z,"88 km NW of Karluk, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-12T20:20:24.900Z,38.8198318,-122.7786636,1.59,0.26,md,7,110,0.01263,0.01,nc,nc73900426,2023-06-12T20:38:14.050Z,"5km W of Cobb, CA",earthquake,0.46,1.92,0.15,8,automatic,nc,nc
2023-06-12T20:19:35.903Z,63.1579,-149.8433,83.5,1.5,ml,,,,0.56,ak,ak0237hwmdfv,2023-06-16T23:24:41.545Z,"51 km WSW of Cantwell, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-12T20:02:10.068Z,31.62320651,-103.9930742,8.059667969,2.1,ml,32,54,0.02133083753,0.2,tx,tx2023llne,2023-06-15T15:57:47.578Z,"38 km WSW of Mentone, Texas",earthquake,0.5360773123,0.7221981611,0.2,15,reviewed,tx,tx
2023-06-12T19:52:15.586Z,60.7821,-151.5523,71.3,1.5,ml,,,,0.34,ak,ak0237hw7zfa,2023-06-16T23:24:44.647Z,"17 km NW of Nikiski, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-06-12T19:51:46.020Z,34.0098333,-116.3476667,4.47,1,ml,37,52,0.06893,0.12,ci,ci40484168,2023-06-13T15:02:20.537Z,"14km SE of Yucca Valley, CA",earthquake,0.17,0.38,0.166,12,reviewed,ci,ci
2023-06-12T19:51:08.750Z,19.2003326416016,-155.278503417969,43.189998626709,2,md,26,190,,0.150000006,hv,hv73449517,2023-06-12T19:54:21.480Z,"21 km E of Pāhala, Hawaii",earthquake,0.75,1.33000004,1.70000005,10,automatic,hv,hv
2023-06-12T19:47:10.903Z,39.6113,-119.9706,5.7,1.1,ml,6,121.51,0.008,0.1359,nn,nn00861183,2023-06-13T18:35:29.369Z,"7 km S of Cold Springs, Nevada",earthquake,,1.6,0.48,3,reviewed,nn,nn
2023-06-12T19:35:31.277Z,62.7872,-148.6133,14.4,1.9,ml,,,,0.63,ak,ak0237hw4dg4,2023-06-16T23:24:41.301Z,"69 km SSE of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-06-12T19:25:29.060Z,36.5658333,-121.1596667,3.05,1.77,md,30,105,0.02153,0.06,nc,nc73900416,2023-06-14T07:40:14.078Z,"4km NNW of Pinnacles, CA",earthquake,0.19,0.25,0.15,26,reviewed,nc,nc
2023-06-12T19:10:21.943Z,59.8389,-153.5613,145.2,2,ml,,,,0.56,ak,ak0237hvyzua,2023-06-16T23:24:44.436Z,"31 km E of Pedro Bay, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-12T19:09:24.870Z,58.1806666666667,-155.361666666667,2.57,-0.04,ml,5,255,,0.02,av,av91923961,2023-06-16T18:16:28.900Z,"86 km NW of Karluk, Alaska",earthquake,0.66,0.71,0.155138502390221,5,reviewed,av,av
2023-06-12T19:07:54.630Z,60.0495,-153.065333333333,0.9,-0.37,ml,4,155,,0.06,av,av91923946,2023-06-16T18:11:51.280Z,"65 km ENE of Pedro Bay, Alaska",earthquake,0.42,0.27,0.328597218107342,4,reviewed,av,av
2023-06-12T19:03:15.510Z,38.8236656,-122.8508301,1.79,0.69,md,7,155,0.006106,0.01,nc,nc73900411,2023-06-12T20:05:19.867Z,"10km WNW of The Geysers, CA",earthquake,1.03,1.15,0.29,8,automatic,nc,nc
2023-06-12T18:57:15.587Z,58.1834,-155.3695,6.5,1.1,ml,,,,0.3,ak,ak0237hvnlz8,2023-06-17T04:08:06.374Z,"87 km NW of Karluk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T18:53:57.922Z,62.8325,-149.3656,68.8,1.4,ml,,,,0.51,ak,ak0237hvmuub,2023-06-16T23:24:40.884Z,"57 km NE of Chase, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-12T18:43:06.530Z,57.1166,-135.7236,3.6,1.8,ml,,,,0.57,ak,ak0237hvkln3,2023-06-17T04:08:06.179Z,"24 km WNW of Sitka, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T18:25:25.068Z,31.69562857,-104.2909012,7.674047852000001,2.9,ml,41,76,0.03271881889,0.2,tx,tx2023lljz,2023-06-12T18:50:59.543Z,"53 km S of Whites City, New Mexico",earthquake,0.6753751229000001,0.6599937298,0.2,22,reviewed,tx,tx
2023-06-12T18:17:16.181Z,51.4598,-177.5809,16.5,1.2,ml,,,,0.48,ak,ak0237hvf1sy,2023-06-16T23:24:44.244Z,"80 km SW of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-12T18:17:06.050Z,38.8334999,-122.7908325,1.86,0.76,md,10,86,0.01448,0.03,nc,nc73900406,2023-06-12T19:30:15.652Z,"6km WNW of Cobb, CA",earthquake,0.36,0.61,0.27,10,automatic,nc,nc
2023-06-12T18:16:54.250Z,58.2955,-154.982333333333,3.5,0.28,ml,7,145,,0.13,av,av91923906,2023-06-16T17:24:04.480Z,"Alaska Peninsula",earthquake,0.36,0.7,0.225112624072189,7,reviewed,av,av
2023-06-12T18:13:17.358Z,37.3214,-117.6285,7.1,1.6,ml,9,96.08,0.09,0.2364,nn,nn00861147,2023-06-12T18:44:27.825Z,"48 km S of Silver Peak, Nevada",earthquake,,7,0.86,5,reviewed,nn,nn
2023-06-12T18:11:56.644Z,67.3211,-162.1984,2.8,1.6,ml,,,,0.71,ak,ak0237hvdumo,2023-06-16T23:24:44.054Z,"43 km SE of Noatak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-12T18:03:50.245Z,51.4205,-178.7659,14.7,1.4,ml,,,,0.6,ak,ak0237hvc53w,2023-06-17T04:08:05.964Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T18:01:35.630Z,18.1108333333333,-66.4735,11.93,2.29,md,14,121,0.03793,0.18,pr,pr71413148,2023-06-12T18:27:08.300Z,"2 km SE of Villalba, Puerto Rico",earthquake,0.37,0.65,0.0738447546512737,6,reviewed,pr,pr
2023-06-12T18:01:03.560Z,51.9528333333333,179.575333333333,7.23,-0.33,ml,5,94,,0.17,av,av91923891,2023-06-16T17:19:30.770Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,0.6,1.14,0.157282275290475,5,reviewed,av,av
2023-06-12T18:00:13.342Z,31.69467269,-104.297355,7.519799805,2.3,ml,34,56,0.03604802852,0.3,tx,tx2023llje,2023-06-16T14:52:34.817Z,"53 km S of Whites City, New Mexico",earthquake,0.8186428444000001,0.6931697675,0.2,19,reviewed,tx,tx
2023-06-12T17:59:05.470Z,37.2771667,-121.6426667,8.65,1.25,md,32,42,0.03032,0.08,nc,nc73900396,2023-06-14T01:24:12.842Z,"16km N of Morgan Hill, CA",earthquake,0.19,0.33,0.201,25,reviewed,nc,nc
2023-06-12T17:59:04.511Z,63.04,-150.5686,101.6,1.3,ml,,,,0.39,ak,ak0237hv2ldf,2023-06-16T23:24:43.854Z,"61 km N of Petersville, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-06-12T17:58:56.060Z,37.633,-119.0488333,-0.47,0.26,md,7,124,0.01851,0.02,nc,nc71130614,2023-06-14T00:12:34.646Z,"6km W of Mammoth Lakes, CA",earthquake,0.42,0.76,0.167,5,reviewed,nc,nc
2023-06-12T17:56:52.980Z,37.6366667,-119.0488333,-0.99,0.36,md,7,111,0.01684,0.02,nc,nc73900401,2023-06-12T22:52:37.467Z,"6km W of Mammoth Lakes, CA",earthquake,0.28,0.59,0.087,6,reviewed,nc,nc
2023-06-12T17:56:10.960Z,37.6366667,-119.0495,-0.56,0.35,md,6,154,0.01733,0.01,nc,nc73900391,2023-06-12T22:51:07.383Z,"6km W of Mammoth Lakes, CA",earthquake,0.38,1.85,0.403,5,reviewed,nc,nc
2023-06-12T17:47:58.590Z,37.6356667,-119.0493333,-0.6,0.24,md,6,149,0.0176,0.01,nc,nc73900381,2023-06-12T23:49:15.141Z,"6km W of Mammoth Lakes, CA",earthquake,0.32,1.29,0.154,4,reviewed,nc,nc
2023-06-12T17:45:19.353Z,61.8485,-151.0693,67.2,1.3,ml,,,,0.21,ak,ak0237huzmgv,2023-06-16T23:24:40.285Z,"23 km SE of Skwentna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-12T17:43:36.360Z,33.3481667,-116.3531667,7.49,1.13,ml,41,50,0.02437,0.19,ci,ci40484112,2023-06-13T14:55:37.190Z,"10km N of Borrego Springs, CA",earthquake,0.22,0.41,0.155,23,reviewed,ci,ci
2023-06-12T17:38:49.640Z,17.9725,-67.0518333333333,8.47,2.48,md,12,213,0.06449,0.13,pr,pr71413133,2023-06-12T17:47:25.560Z,"0 km WSW of La Parguera, Puerto Rico",earthquake,0.39,0.91,0.09856388212267,5,reviewed,pr,pr
2023-06-12T17:37:39.030Z,50.268,177.3765,13.8,2.3,ml,,,,0.39,ak,ak0237huxya7,2023-06-16T23:24:43.664Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,6.3,,,reviewed,ak,ak
2023-06-12T17:28:35.140Z,38.7908333,-122.761,1.69,1.11,md,32,71,0.02043,0.06,nc,nc73900371,2023-06-14T20:18:15.629Z,"2km NNW of The Geysers, CA",earthquake,0.18,0.4,0.212,24,reviewed,nc,nc
2023-06-12T17:27:46.040Z,51.8445,-177.8225,3.17,-0.23,ml,4,232,,0.03,av,av91923876,2023-06-16T04:55:49.800Z,"81 km W of Adak, Alaska",earthquake,0.59,0.76,0.213078591302923,4,reviewed,av,av
2023-06-12T17:15:39.890Z,51.8503333333333,-177.806,2.96,0.44,ml,5,255,,0.14,av,av91923866,2023-06-16T04:52:28.440Z,"80 km W of Adak, Alaska",earthquake,0.75,0.94,0.152840372000959,5,reviewed,av,av
2023-06-12T17:13:44.530Z,44.73,-114.341166666667,7.16,1.66,ml,14,69,0.4088,0.15,mb,mb90017703,2023-06-12T21:11:38.760Z,"26 km NNW of Challis, Idaho",earthquake,0.47,0.9,0.257806890798501,16,reviewed,mb,mb
2023-06-12T17:04:09.900Z,33.06,-114.9971667,-0.2,1.44,ml,12,83,0.08899,0.25,ci,ci40484072,2023-06-13T18:27:06.849Z,"45km NE of Holtville, CA",quarry blast,0.72,31.61,0.07,7,reviewed,ci,ci
2023-06-12T16:57:36.780Z,58.1896666666667,-155.289833333333,2.2,0.56,ml,8,188,,0.08,av,av91923861,2023-06-16T04:50:21.440Z,"85 km NW of Karluk, Alaska",earthquake,0.31,0.61,0.228077190898858,8,reviewed,av,av
2023-06-12T16:49:10.860Z,44.8003333,-111.0043333,6.46,1.11,md,10,205,0.04102,0.1,uu,uu60542046,2023-06-12T20:56:37.710Z,"15 km ENE of Hebgen Lake Estates, Montana",earthquake,0.77,0.76,0.208,8,reviewed,uu,uu
2023-06-12T16:46:42.847Z,31.65820166,-104.3993309,6.491479492,1.8,ml,24,70,0.02795256597,0.1,tx,tx2023llgs,2023-06-14T19:19:22.237Z,"57 km S of Whites City, New Mexico",earthquake,0.8813330524,1.000620572,0,6,reviewed,tx,tx
2023-06-12T16:46:14.385Z,51.532,-178.0407,53.1,1.4,ml,,,,0.5,ak,ak0237huee7y,2023-06-16T23:24:43.484Z,"104 km WSW of Adak, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2023-06-12T16:38:12.940Z,51.5643,-178.1007,6,1.3,ml,,,,0.69,ak,ak0237hucodc,2023-06-17T04:08:06.562Z,"107 km WSW of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-06-12T16:34:46.994Z,58.1968,-155.3673,2.9,1.2,ml,,,,0.47,ak,ak0237hubw69,2023-06-16T23:24:40.095Z,"Alaska Peninsula",earthquake,,0.8,,,reviewed,ak,ak
2023-06-12T16:32:54.686Z,58.1962,-155.3675,1.7,1.8,ml,,,,0.64,ak,ak0237hubhby,2023-06-16T23:24:39.680Z,"Alaska Peninsula",earthquake,,0.4,,,reviewed,ak,ak
2023-06-12T16:31:43.563Z,62.6175,-143.1329,1.1,1.7,ml,,,,0.75,ak,ak0237hub8q1,2023-06-16T23:24:39.877Z,"28 km NNW of Nabesna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T16:29:09.113Z,52.2827,-175.8503,162.4,2,ml,,,,0.54,ak,ak0237huapyw,2023-06-16T23:24:39.493Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-12T16:24:43.660Z,51.8521666666667,-177.807666666667,2.5,0.33,ml,5,253,,0.16,av,av91923821,2023-06-16T04:25:39.840Z,"80 km W of Adak, Alaska",earthquake,0.79,1,0.237781168853981,5,reviewed,av,av
2023-06-12T16:15:47.206Z,51.5852,-176.0865,34.5,1.4,ml,,,,0.23,ak,ak0237hu7taz,2023-06-16T23:24:39.298Z,"49 km SE of Adak, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2023-06-12T16:09:20.780Z,35.6871667,-117.5346667,8.87,2.19,ml,32,66,0.09298,0.13,ci,ci40484056,2023-06-13T14:43:30.190Z,"15km ENE of Ridgecrest, CA",earthquake,0.18,0.45,0.13,40,reviewed,ci,ci
2023-06-12T15:59:47.770Z,18.0765,-66.9473333333333,9.07,1.36,md,4,164,0.1199,0.23,pr,pr71413128,2023-06-12T16:14:46.480Z,"Puerto Rico region",earthquake,2.95,12.97,0.019134704907513,3,reviewed,pr,pr
2023-06-12T15:58:21.802Z,65.3939,-144.7138,0.2,1.9,ml,,,,0.71,ak,ak0237htvjsv,2023-06-16T22:35:15.122Z,"northern Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-06-12T15:58:10.374Z,52.1874,-178.623,236.1,2.2,ml,,,,0.63,ak,ak0237htviyy,2023-06-17T00:11:26.712Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-12T15:43:13.181Z,39.6196,-119.9704,6.6,1.4,ml,11,109.69,0.014,0.1357,nn,nn00861138,2023-06-12T17:08:04.992Z,"6 km S of Cold Springs, Nevada",earthquake,,1.1,0.1,8,reviewed,nn,nn
2023-06-12T15:35:33.890Z,61.3641,-151.6988,87.7,3,ml,,,,0.77,ak,ak0237htqn6x,2023-06-17T00:11:26.322Z,"41 km NW of Beluga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T15:31:45.960Z,51.6312,-178.4256,7.8,2.9,ml,,,,0.85,ak,ak0237htptbw,2023-06-16T22:35:14.522Z,"126 km WSW of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T15:24:00.490Z,50.2131,179.9584,5.1,2.1,ml,,,,0.56,ak,ak0237hto7sh,2023-06-16T22:35:17.553Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2023-06-12T15:15:20.046Z,51.3303,-179.1303,23.9,1.6,ml,,,,0.62,ak,ak0237htmcea,2023-06-16T22:35:14.311Z,"183 km WSW of Adak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-12T15:13:15.519Z,36.38066667,-97.6445,7,1.69,ml,51,35,0.142172101,0.19,ok,ok2023lldl,2023-06-13T19:59:08.629Z,"6 km ENE of Fairmont, Oklahoma",earthquake,,0.4,0.26,5,reviewed,ok,ok
2023-06-12T15:12:58.810Z,19.3346666666667,-155.172666666667,3.17,2.38,ml,46,148,,0.14,hv,hv73449372,2023-06-12T22:37:53.100Z,"Hawaii region, Hawaii",earthquake,0.29,0.72,0.207245724506107,16,reviewed,hv,hv
2023-06-12T15:12:50.140Z,19.3298333333333,-155.173333333333,5.19,0.87,md,20,90,,0.1,hv,hv73449367,2023-06-12T22:49:44.860Z,"14 km SSE of Volcano, Hawaii",earthquake,0.3,0.98,0.177087814907008,9,reviewed,hv,hv
2023-06-12T15:12:15.648Z,51.2922,-179.1419,22.3,2.2,ml,,,,0.59,ak,ak0237htloh9,2023-06-16T22:35:14.095Z,"185 km WSW of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T15:09:53.740Z,64.9834,-147.3683,0,1.8,ml,,,,0.43,ak,ak0237htl45b,2023-06-16T22:35:13.902Z,"12 km ENE of Fox, Alaska",explosion,,0,,,reviewed,ak,ak
2023-06-12T15:00:53.299Z,61.7378,-150.0459,51.2,1.4,ml,,,,0.59,ak,ak0237htj6n2,2023-06-16T22:35:13.697Z,"1 km SSW of Willow, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-12T15:00:12.977Z,52.1701,-178.5934,145.3,2,ml,,,,0.7,ak,ak0237htj3e4,2023-06-17T00:11:26.105Z,"138 km WNW of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-12T14:53:48.889Z,65.3585,-144.6589,9.6,1.2,ml,,,,0.86,ak,ak0237ht93ns,2023-06-16T22:35:13.278Z,"northern Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-12T14:53:41.979Z,61.6353,-150.8277,62.5,1.3,ml,,,,0.52,ak,ak0237ht935h,2023-06-16T22:35:17.365Z,"19 km WNW of Susitna, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-06-12T14:45:43.934Z,65.4083,-144.708,0.2,1.7,ml,,,,0.9,ak,ak0237ht7dlt,2023-06-16T22:35:13.067Z,"northern Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-12T14:41:27.110Z,35.0896667,-119.1358333,12.51,1.59,ml,27,85,0.05275,0.23,ci,ci40483992,2023-06-12T21:04:23.820Z,"24km E of Maricopa, CA",earthquake,0.32,1.11,0.125,14,reviewed,ci,ci
2023-06-12T14:37:16.954Z,31.62204154,-104.1170817,7.10847168,2.1,ml,43,55,0.04453978522,0.2,tx,tx2023llcl,2023-06-14T18:32:15.841Z,"45 km NW of Toyah, Texas",earthquake,0.4882000939,0.5546085585000001,0,7,reviewed,tx,tx
2023-06-12T14:32:16.943Z,61.5597,-148.3704,15,1.2,ml,,,,0.27,ak,ak0237ht4j4j,2023-06-17T00:11:25.921Z,"26 km S of Chickaloon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-12T14:28:58.218Z,52.1864,-173.5693,152.5,2.3,ml,,,,0.65,ak,ak0237ht3vg5,2023-06-17T00:11:25.712Z,"43 km E of Atka, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-06-12T14:28:04.079Z,69.6564,-144.8866,11.3,1.2,ml,,,,0.3,ak,ak0237ht3n87,2023-06-17T00:11:27.528Z,"71 km SW of Kaktovik, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-06-12T14:22:28.780Z,58.1761666666667,-155.297666666667,2.18,0.39,ml,8,199,,0.08,av,av91923726,2023-06-16T01:27:13.140Z,"84 km NW of Karluk, Alaska",earthquake,0.37,0.89,0.369045804963076,8,reviewed,av,av
2023-06-12T14:20:04.853Z,65.3999,-144.7113,1.6,2.4,ml,,,,0.79,ak,ak0237ht1xop,2023-06-16T22:35:12.446Z,"19 km SSE of Central, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-06-12T14:17:54.705Z,63.8641,-152.4097,9.8,1,ml,,,,0.81,ak,ak0237ht1ebv,2023-06-16T22:35:12.257Z,"5 km WSW of Lake Minchumina, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-06-12T14:15:14.840Z,33.5086667,-117.0901667,13.08,1.4,ml,63,33,0.02816,0.18,ci,ci40483968,2023-06-12T20:56:03.560Z,"6km ENE of Temecula, CA",earthquake,0.14,0.38,0.143,35,reviewed,ci,ci
2023-06-12T14:08:39.973Z,39.6111,-119.9689,6.3,0.5,ml,5,121.18,0.007,0.125,nn,nn00861182,2023-06-13T18:29:18.796Z,"7 km S of Cold Springs, Nevada",earthquake,,1.5,0.09,3,reviewed,nn,nn
2023-06-12T13:58:36.280Z,51.8546666666667,-177.813,2.43,0.58,ml,5,249,,0.14,av,av91923706,2023-06-16T00:47:45.510Z,"81 km W of Adak, Alaska",earthquake,0.74,1.43,0.132220147191337,5,reviewed,av,av
2023-06-12T13:53:44.426Z,54.2038,-164.1028,58.9,2,ml,,,,0.45,ak,ak0237hsnnqi,2023-06-16T22:35:16.993Z,"Unimak Island region, Alaska",earthquake,,3.9,,,reviewed,ak,ak
